,Score_Prob
2056,0.007077413269447892
2057,0.19044412174466183
2058,0.18871578616963663
2059,0.20609940301152044
2060,0.6546802770304206
2061,0.4475339846689526
2062,0.5081149681055004
2063,0.1271150704981133
2064,0.08544918446803842
2065,0.07133269262643295
2066,0.13687970343302994
2067,0.0914052729806987
2068,0.12406037462123172
2069,0.14557689293123396
2070,0.20472861691777278
2071,0.210897210359538
2072,0.07939140532198329
2073,0.007001691581855922
2074,0.8410126500021514
2075,0.15829984555572474
2076,0.08983925518860285
2077,0.3326344403946221
2078,0.7876540889708962
2079,0.3333849590466803
2080,0.15930421962910285
2081,0.13247458215678373
2082,0.006696755350185411
2083,0.21130787291085198
2084,0.622784290920228
2085,0.15585518358341863
2086,0.006756338569826586
2087,0.20160077213114386
2088,0.36537427043850523
2089,0.8298502328157464
2090,0.12117565966541113
2091,0.7115466309361415
2092,0.13078157584921918
2093,0.370275528618243
2094,0.15930421962910285
2095,0.7134777803899658
2096,0.12830229109991023
2097,0.721842132439415
2098,0.6285319365506628
2099,0.18945001517745202
2100,0.3333849590466803
2101,0.3577840692140277
2102,0.11541660386177198
2103,0.10502640284160923
2104,0.10609917339554506
2105,0.40328030157236094
2106,0.11663940192207814
2107,0.12124584813665093
2108,0.34548282206521364
2109,0.11466587582042304
2110,0.09925834025120502
2111,0.5899157211285656
2112,0.15585518358341863
2113,0.3898853541264058
2114,0.7373090917471995
2115,0.00760373479571522
2116,0.370275528618243
2117,0.009243173892633771
2118,0.370275528618243
2119,0.16647075451898302
2120,0.15479134650288467
2121,0.19699697102166522
2122,0.08531857907127915
2123,0.09360088204425807
2124,0.1896567461973518
2125,0.1379035359175289
2126,0.36500744442178934
2127,0.2728192442015585
2128,0.5054511090778924
2129,0.3357576492732462
2130,0.31862360775820786
2131,0.12830229109991023
2132,0.09550133140404975
2133,0.36412182010469996
2134,0.5523352842203496
2135,0.34142126975368
2136,0.0749909663962934
2137,0.11352066552257252
2138,0.21802719707483142
2139,0.11831453013065088
2140,0.12689126635762835
2141,0.11913573197756873
2142,0.2727476025516842
2143,0.13830398746087902
2144,0.38230728336371095
2145,0.8917773051455421
2146,0.3827840755004089
2147,0.12601133271293424
2148,0.16460549759758644
2149,0.36748112539584127
2150,0.08336344888369839
2151,0.5509248343386374
2152,0.008510666493568403
2153,0.1256169725194942
2154,0.6565708760133174
2155,0.37260664649244274
2156,0.13231637702228446
2157,0.9287134018195112
2158,0.08640143553682339
2159,0.484814003997112
2160,0.11358839476462892
2161,0.1379035359175289
2162,0.12462190112985623
2163,0.229993587336163
2164,0.0066585126929376535
2165,0.4378281646523876
2166,0.1332180393098488
2167,0.24149098613940773
2168,0.22582442505021863
2169,0.01550934699215786
2170,0.5997176135980049
2171,0.05070511882216626
2172,0.24336273488263283
2173,0.38026931355131094
2174,0.29752203533246135
2175,0.10247347473451504
2176,0.0914052729806987
2177,0.3549903646543869
2178,0.2212826346828578
2179,0.4334766694018678
2180,0.41694642577590063
2181,0.38026931355131094
2182,0.39086722655487105
2183,0.11238544095323214
2184,0.11358839476462892
2185,0.009085450273778746
2186,0.09360088204425807
2187,0.739352209231498
2188,0.20051134334658416
2189,0.11670874690851145
2190,0.31779256692435354
2191,0.17284120395472813
2192,0.5714006389587657
2193,0.3206729582839572
2194,0.13207497297003262
2195,0.17339841119481336
2196,0.11358839476462892
2197,0.34548282206521364
2198,0.1050926355714082
2199,0.14888706492171247
2200,0.14888706492171247
2201,0.05439994352304367
2202,0.3381386603004866
2203,0.7595621100265776
2204,0.31810906090612806
2205,0.3642660325246042
2206,0.44950437323955084
2207,0.17169378514892933
2208,0.06833781054011503
2209,0.11864675216908169
2210,0.23755371567726732
2211,0.30903367288113054
2212,0.14274826377011599
2213,0.13166449501620095
2214,0.5507583605011386
2215,0.9973473711627723
2216,0.5085298384147475
2217,0.12682569979729838
2218,0.07133386283489924
2219,0.4300153715809113
2220,0.6936616553943994
2221,0.12965073053820003
2222,0.34806220752493816
2223,0.12018752784941635
2224,0.3042331044047335
2225,0.7009293085992241
2226,0.16822375014122304
2227,0.2200172649113813
2228,0.45792905831069586
2229,0.4246182642227114
2230,0.6072766694369994
2231,0.1791200135291833
2232,0.42774155689307125
2233,0.7115466309361415
2234,0.7453976852375707
2235,0.39725283938888106
2236,0.09601901851084711
2237,0.0907555232355167
2238,0.4347137277849585
2239,0.4469021181343707
2240,0.6844200334011752
2241,0.11358839476462892
2242,0.497786790319818
2243,0.3693912236308245
2244,0.1357832982323436
2245,0.5595736414342595
2246,0.7918389108265794
2247,0.13166449501620095
2248,0.5560262572377186
2249,0.41024204024217925
2250,0.005873963952734616
2251,0.870140074059838
2252,0.5789483376992903
2253,0.3396367219360616
2254,0.8054551240486841
2255,0.3954498263233509
2256,0.5197856818474924
2257,0.10944372145482198
2258,0.11906513932981995
2259,0.281153803879934
2260,0.3415356820508077
2261,0.44122249586622664
2262,0.0718520205460915
2263,0.43194717228485785
2264,0.732545815373648
2265,0.6965702846642133
2266,0.37525913568896524
2267,0.13166449501620095
2268,0.35678953592356244
2269,0.168347941929405
2270,0.11358839476462892
2271,0.9729452586468068
2272,0.34292527486942326
2273,0.13085808319141942
2274,0.13314604793397528
2275,0.6372006171868443
2276,0.09530766300208986
2277,0.0069899759979005546
2278,0.3546057404213914
2279,0.21272447876523543
2280,0.74835789426343
2281,0.3271561809129291
2282,0.18630055841779108
2283,0.7718555807605779
2284,0.2863688209898906
2285,0.35259419717732055
2286,0.1225320467626816
2287,0.18630055841779108
2288,0.006663813100723281
2289,0.1373107182258313
2290,0.11027668182453428
2291,0.10006141189283022
2292,0.44001960520277145
2293,0.4156765928575974
2294,0.07964855684234214
2295,0.11997424421782185
2296,0.3396367219360616
2297,0.30903367288113054
2298,0.5479333581540863
2299,0.370275528618243
2300,0.33562420913704455
2301,0.2680886791231117
2302,0.5445640275098599
2303,0.08702159290029995
2304,0.589145164992453
2305,0.7283847299393972
2306,0.10199576700879445
2307,0.13314604793397528
2308,0.5132730598797591
2309,0.12131903967019625
2310,0.4331320245268401
2311,0.12491580716433986
2312,0.7773607070067858
2313,0.393896223173754
2314,0.162995113875594
2315,0.36230650136679954
2316,0.7360008305872083
2317,0.08132558343086821
2318,0.15972502777838957
2319,0.12117565966541113
2320,0.11153347192774843
2321,0.09530766300208986
2322,0.4300153715809113
2323,0.10403180185414941
2324,0.779022757590268
2325,0.7443960287620209
2326,0.14461123278566074
2327,0.6526879707364355
2328,0.4473676296232872
2329,0.6096987375594741
2330,0.460250734828336
2331,0.18458907332926788
2332,0.20583168033185584
2333,0.10108919681135485
2334,0.10006141189283022
2335,0.7918389108265794
2336,0.7562650566428996
2337,0.17284120395472813
2338,0.46160803111818455
2339,0.1394174628813261
2340,0.007423668694494243
2341,0.4485613795888952
2342,0.7626736741078298
2343,0.43623127095126285
2344,0.33056749877226205
2345,0.9241286270346407
2346,0.007036447620423305
2347,0.49246654295754394
2348,0.5086035430945487
2349,0.008129983539602259
2350,0.10018550406227367
2351,0.12718974678847783
2352,0.597603109925691
2353,0.5614472670907139
2354,0.098280313647952
2355,0.41633045605499697
2356,0.43717974075505245
2357,0.4008798996499439
2358,0.3396367219360616
2359,0.3044206975380015
2360,0.18458907332926794
2361,0.39274433966273353
2362,0.5272438002211627
2363,0.392862714928657
2364,0.4271237796652242
2365,0.09330592320622763
2366,0.2944073243595143
2367,0.6936616553943994
2368,0.10074061995243408
2369,0.10931723954808435
2370,0.38613005213070606
2371,0.11795182718573288
2372,0.1343809245750143
2373,0.3926031729902301
2374,0.0987527081720722
2375,0.41374304034400955
2376,0.11358839476462892
2377,0.36017723710823396
2378,0.5529148709681156
2379,0.18687264950482602
2380,0.17008843849871086
2381,0.008395664846900788
2382,0.34983734630625407
2383,0.8443146893948236
2384,0.5745021624294016
2385,0.46869598272537316
2386,0.5728263105798219
2387,0.5197856818474924
2388,0.41146777514343463
2389,0.4108346111146219
2390,0.11537269799199541
2391,0.1000630026128299
2392,0.3276410964943765
2393,0.095424960063437
2394,0.1204120895423188
2395,0.11358839476462892
2396,0.14888706492171247
2397,0.10310482076006049
2398,0.7695940779895811
2399,0.506618540783852
2400,0.3313580804046869
2401,0.4037875069987635
2402,0.828784807634475
2403,0.4751253563442801
2404,0.5920430440877249
2405,0.4331320245268401
2406,0.16963686501970135
2407,0.1081377575640196
2408,0.11699369814466788
2409,0.46091006459770717
2410,0.4899711754347091
2411,0.14888706492171247
2412,0.7463511284967208
2413,0.31810906090612806
2414,0.13703876758829225
2415,0.10006141189283022
2416,0.5920430440877249
2417,0.17058642348498515
2418,0.4299913847608452
2419,0.8617374217352051
2420,0.38294305640339443
2421,0.07133386283489924
2422,0.41859494595947694
2423,0.45826312147143194
2424,0.09857886205504128
2425,0.13192078963487366
2426,0.11352066552257252
2427,0.07612074058592265
2428,0.11997424421782185
2429,0.098280313647952
2430,0.11020931655728736
2431,0.20382772410216152
2432,0.6670596982038284
2433,0.36500744442178934
2434,0.17835728348715907
2435,0.12018752784941635
2436,0.5239355205988007
2437,0.3276410964943765
2438,0.3577840692140277
2439,0.4901191019663637
2440,0.683809941551528
2441,0.161160584240732
2442,0.14888706492171247
2443,0.11943080217954415
2444,0.39834017193723253
2445,0.3673247424010078
2446,0.1394174628813261
2447,0.11132669392043956
2448,0.10403180185414941
2449,0.732545815373648
2450,0.45664204556312366
2451,0.6125986137640903
2452,0.1852152013244568
2453,0.11020931655728736
2454,0.688901256613632
2455,0.4004747633176502
2456,0.11774198005780774
2457,0.3625408707900367
2458,0.18395825387997922
2459,0.12845287109203937
2460,0.41146777514343463
2461,0.15066725401826547
2462,0.701500443118326
2463,0.3333849590466803
2464,0.13357990903253822
2465,0.18945001517745202
2466,0.14888706492171247
2467,0.42579698393180077
2468,0.14461123278566074
2469,0.3453306895384086
2470,0.3266087584264175
2471,0.1494795368990534
2472,0.3879921112466151
2473,0.14610234838219954
2474,0.21802719707483142
2475,0.13957899919169856
2476,0.07275538152113478
2477,0.1012189074565008
2478,0.210897210359538
2479,0.20051134334658416
2480,0.08248059389216583
2481,0.7595621100265776
2482,0.6975283667530308
2483,0.10502640284160923
2484,0.7595129787758775
2485,0.2734539230846
2486,0.23556184150888432
2487,0.9056486673556291
2488,0.11481306742821366
2489,0.15024263004201438
2490,0.33265616573778733
2491,0.1327087168820749
2492,0.33025015208084335
2493,0.3774446950972261
2494,0.1155457965078756
2495,0.010285678275438049
2496,0.683809941551528
2497,0.11913573197756873
2498,0.34702949370715425
2499,0.10711419759125171
2500,0.426724946707562
2501,0.16962546811161014
2502,0.5635541685175008
2503,0.34548282206521364
2504,0.18697491180191664
2505,0.8410126500021514
2506,0.14274826377011599
2507,0.17339841119481336
2508,0.10115035542759283
2509,0.408257460309589
2510,0.5012315107809783
2511,0.2534358276323961
2512,0.09360088204425807
2513,0.4184312007070922
2514,0.370275528618243
2515,0.09922884018072772
2516,0.20525964042025582
2517,0.8220919251329499
2518,0.1212439660373541
2519,0.11865080365597806
2520,0.41684260912048254
2521,0.1122512702601288
2522,0.11981075800348925
2523,0.7821575533890271
2524,0.1316898008542422
2525,0.11899458286040863
2526,0.05872405081011473
2527,0.28356124000655036
2528,0.0749909663962934
2529,0.15717331538653162
2530,0.1372777650949502
2531,0.22947154194654412
2532,0.21611536256593883
2533,0.11366337093010215
2534,0.11561134682822442
2535,0.16525117366070718
2536,0.39577158814626445
2537,0.6698426258110716
2538,0.370275528618243
2539,0.09922884018072772
2540,0.7803157586062894
2541,0.3333849590466803
2542,0.660660670511568
2543,0.6105079623935973
2544,0.3286101969330027
2545,0.5768015410298689
2546,0.5060471622910135
2547,0.9355359443091853
2548,0.12624326583051745
2549,0.15101419382464695
2550,0.005355002144157212
2551,0.7048248563414207
2552,0.13322372649084308
2553,0.370275528618243
2554,0.7569911585301109
2555,0.1114679116985818
2556,0.11368428264269509
2557,0.5735545774306142
2558,0.34548282206521364
2559,0.6950928096806821
2560,0.6232598606173051
2561,0.14274826377011599
2562,0.6411614755746288
2563,0.10206176416639672
2564,0.6029032901947374
2565,0.34548282206521364
2566,0.11670874690851145
2567,0.370275528618243
2568,0.4645443303316204
2569,0.12711156583010674
2570,0.393896223173754
2571,0.00533652253542258
2572,0.9395268967495278
2573,0.7496379574659796
2574,0.12491580716433986
2575,0.6051255939659059
2576,0.07570326860030188
2577,0.16898339673693835
2578,0.26720967221036696
2579,0.11663940192207814
2580,0.14113916606300442
2581,0.4134970415958987
2582,0.5402941229076987
2583,0.17825870103857513
2584,0.6899290773336811
2585,0.12491580716433986
2586,0.8316479478587936
2587,0.5003647030352327
2588,0.13879984054392172
2589,0.1344592118212658
2590,0.0880947327422933
2591,0.11358839476462892
2592,0.15585518358341863
2593,0.26149022121511417
2594,0.0972807702293468
2595,0.15683851197744755
2596,0.553647244745476
2597,0.5084513019105716
2598,0.17835728348715907
2599,0.20801877586630105
2600,0.1852152013244568
2601,0.3801928526137437
2602,0.12550240544240193
2603,0.09360088204425807
2604,0.7409056894967688
2605,0.4658891211029099
2606,0.12593724846860513
2607,0.7917410140778464
2608,0.47148746312170975
2609,0.13768795084539082
2610,0.10316705886735292
2611,0.12949895498837202
2612,0.0054352135293031
2613,0.39512815502737686
2614,0.9506460871113311
2615,0.1379572251207336
2616,0.38294305640339443
2617,0.30007387964289683
2618,0.11093892072747229
2619,0.6391115932372264
2620,0.17408586331953732
2621,0.4679733671334999
2622,0.6458627453314548
2623,0.14215856118818235
2624,0.1050926355714082
2625,0.11923567282992775
2626,0.4291692478161712
2627,0.7056511636758711
2628,0.15026420503243415
2629,0.13299080582539216
2630,0.10502640284160923
2631,0.491982248804897
2632,0.32150263857642747
2633,0.19168784906851796
2634,0.9190280228324283
2635,0.1000630026128299
2636,0.4511510456239004
2637,0.40523775526429395
2638,0.1547293096969458
2639,0.998858045691757
2640,0.1155457965078756
2641,0.008067208062962315
2642,0.13687970343302994
2643,0.4234626511422118
2644,0.4311218771702189
2645,0.08640143553682339
2646,0.12484227499700747
2647,0.1515013114848877
2648,0.00493524252469466
2649,0.34500657522745803
2650,0.9700194785421905
2651,0.09327946385765229
2652,0.3453306895384086
2653,0.39821437115720115
2654,0.8095303788442755
2655,0.06243952241514117
2656,0.0907569809351636
2657,0.14405739732562292
2658,0.5405343765331025
2659,0.5502396985719202
2660,0.013547065928724825
2661,0.12011639695586931
2662,0.1238457611294565
2663,0.38530512822864404
2664,0.39577158814626445
2665,0.09918317247386331
2666,0.47084780213673
2667,0.5119242094338882
2668,0.2779072819638651
2669,0.4199341284126733
2670,0.3774446950972261
2671,0.46621042194432827
2672,0.3879921112466151
2673,0.09360088204425807
2674,0.28343644806384
2675,0.8316479478587936
2676,0.19659712458870351
2677,0.095424960063437
2678,0.37525913568896524
2679,0.15203433712580552
2680,0.1386373982131371
2681,0.44473429880611975
2682,0.37276395327922396
2683,0.003866274877301907
2684,0.8614124451211529
2685,0.4871739408527222
2686,0.11132669392043956
2687,0.007147919842312145
2688,0.008305445788515364
2689,0.7579266376429095
2690,0.16154636318572888
2691,0.0972807702293468
2692,0.6216967192491992
2693,0.8032542402125098
2694,0.1590758746589139
2695,0.6836512994672361
2696,0.15655923728403762
2697,0.9983111141907921
2698,0.7819441843319658
2699,0.210897210359538
2700,0.11921387731427112
2701,0.35309132264632576
2702,0.3878323516675874
2703,0.10711419759125171
2704,0.5974802147370983
2705,0.04497636042049192
2706,0.38294305640339443
2707,0.14779035657440998
2708,0.1952107955265569
2709,0.6943090693688126
2710,0.06784090874288379
2711,0.1365620411735012
2712,0.006867390000101499
2713,0.44490046296104063
2714,0.18576697436545056
2715,0.13085808319141942
2716,0.4871494906694966
2717,0.4711830977389543
2718,0.4037875069987635
2719,0.21272447876523543
2720,0.8167790456431674
2721,0.39290482396935983
2722,0.1155457965078756
2723,0.28845183427176474
2724,0.37276395327922396
2725,0.5132730598797591
2726,0.3780981886916718
2727,0.6391492758477931
2728,0.5878884999929471
2729,0.370275528618243
2730,0.5119227178032268
2731,0.0793612711323497
2732,0.007275197713248289
2733,0.3779747645782156
2734,0.0749909663962934
2735,0.6402092639646523
2736,0.7494817147059042
2737,0.006091610293144219
2738,0.15868007198603012
2739,0.1293473307091116
2740,0.16242339065026098
2741,0.0749909663962934
2742,0.098280313647952
2743,0.38535715771926915
2744,0.48430984591059134
2745,0.7801050919356209
2746,0.38230728336371095
2747,0.3110693260714897
2748,0.1252231580738325
2749,0.3724493666710528
2750,0.0047932102088145976
2751,0.12476877994312818
2752,0.3721348880390656
2753,0.12593724846860513
2754,0.12861142711777682
2755,0.08283032506728634
2756,0.12245972143915455
2757,0.18618394206732666
2758,0.1061630050615546
2759,0.222065747280034
2760,0.005991104244360315
2761,0.07582882603441832
2762,0.18975369322977406
2763,0.07882221241985336
2764,0.11831453013065088
2765,0.1771867381678486
2766,0.16092776505386114
2767,0.08282898308425454
2768,0.11481306742821366
2769,0.4784846364996463
2770,0.10480701443030474
2771,0.33242314193280703
2772,0.35766060407547023
2773,0.4411983677958942
2774,0.11561134682822442
2775,0.8755629327177329
2776,0.2098869903471425
2777,0.10115035542759283
2778,0.17835728348715907
2779,0.30412200109664095
2780,0.08640143553682339
2781,0.39086722655487105
2782,0.11795182718573288
2783,0.07997790695715377
2784,0.1463892343556383
2785,0.1356254623041272
2786,0.1515013114848877
2787,0.884184258225816
2788,0.4108346111146219
2789,0.15391089849830406
2790,0.09450897972441369
2791,0.08640143553682339
2792,0.11677812767209231
2793,0.44473429880611975
2794,0.10502640284160923
2795,0.8024852446205109
2796,0.884184258225816
2797,0.26720967221036696
2798,0.5603071594262555
2799,0.7832410548790687
2800,0.7522966157839167
2801,0.5997176135980049
2802,0.19024919841635568
2803,0.18687264950482602
2804,0.10012486384098421
2805,0.11020931655728736
2806,0.49714209088481476
2807,0.32150263857642747
2808,0.10398417887084593
2809,0.14617354959511514
2810,0.11980889514387473
2811,0.11913573197756873
2812,0.007650084471280142
2813,0.1102058520510256
2814,0.45335539389564017
2815,0.37486369127977764
2816,0.2881907963788235
2817,0.15359006037139322
2818,0.7297357017051942
2819,0.408257460309589
2820,0.370275528618243
2821,0.12830229109991023
2822,0.14329790881007465
2823,0.48699221206146415
2824,0.188024253038176
2825,0.24492661358743353
2826,0.8545464224942001
2827,0.6426756869311684
2828,0.7901214533552158
2829,0.40389032413777
2830,0.11358839476462892
2831,0.1386373982131371
2832,0.20160077213114386
2833,0.6140807126351484
2834,0.3238318436785695
2835,0.16092776505386114
2836,0.27534715379797325
2837,0.10826761113055587
2838,0.0049714225764916605
2839,0.3797937263293099
2840,0.09140380591521349
2841,0.3712824719481761
2842,0.12793120399895605
2843,0.38294305640339443
2844,0.12476877994312818
2845,0.45742803458183356
2846,0.315774212752337
2847,0.22564538277968393
2848,0.18640257941713106
2849,0.5767965629482068
2850,0.5074852418677899
2851,0.40071830799498087
2852,0.1204120895423188
2853,0.12025869510834963
2854,0.1061630050615546
2855,0.5034597664595066
2856,0.5657416130888266
2857,0.13664139850822624
2858,0.3577840692140277
2859,0.4739912650020435
2860,0.7856266863405975
2861,0.0907555232355167
2862,0.5955522732439132
2863,0.370275528618243
2864,0.7616249210426229
2865,0.5637188108038211
2866,0.370275528618243
2867,0.3983229762027571
2868,0.6868452198077527
2869,0.8292284043443408
2870,0.11020931655728736
2871,0.005312210135241733
2872,0.5997176135980049
2873,0.5220959107224994
2874,0.18093932166875792
2875,0.34759144782537
2876,0.07738414089680207
2877,0.12368252825261876
2878,0.4665294705763681
2879,0.2475445438491366
2880,0.48728063736766825
2881,0.5545103356718144
2882,0.43980860501818886
2883,0.17835728348715907
2884,0.34139926482012517
2885,0.15585518358341863
2886,0.7773607070067858
2887,0.592125457872429
2888,0.2444336865749002
2889,0.8552802411533206
2890,0.3403370839289807
2891,0.004065254596575785
2892,0.5226288116487987
2893,0.4189224902465435
2894,0.11575224299981475
2895,0.7269442928204681
2896,0.09360088204425807
2897,0.6943090693688126
2898,0.3898853541264058
2899,0.008654209884154777
2900,0.10212344433561116
2901,0.006770312134919511
2902,0.14979330805872912
2903,0.1327675459148943
2904,0.4992958375573222
2905,0.595469657290427
2906,0.3983229762027571
2907,0.10115035542759283
2908,0.1564702863987836
2909,0.7459248223655031
2910,0.40279464032864903
2911,0.06177768707988818
2912,0.12624326583051745
2913,0.713447422971847
2914,0.7268109554183152
2915,0.1305522818020408
2916,0.1667265424032107
2917,0.17884716938403544
2918,0.14346319168766986
2919,0.34774404728207875
2920,0.4653732936256498
2921,0.3478966780083266
2922,0.2731603844724602
2923,0.2779072819638651
2924,0.20525964042025582
2925,0.013324815951282197
2926,0.03150887299036248
2927,0.38216803571703895
2928,0.10502474242581193
2929,0.31702326549359666
2930,0.08777832001544054
2931,0.3549903646543869
2932,0.3954498263233509
2933,0.39512815502737686
2934,0.5006611175059298
2935,0.4477003514603237
2936,0.45186974758744225
2937,0.156029024604823
2938,0.5524408783236155
2939,0.15811268173086465
2940,0.7003251955152907
2941,0.2409653034196187
2942,0.4365224490908211
2943,0.12131903967019625
2944,0.11997424421782185
2945,0.13314604793397528
2946,0.45561853203655145
2947,0.6820771768337137
2948,0.098280313647952
2949,0.5768015410298689
2950,0.2947593642694079
2951,0.09530766300208986
2952,0.5277194163148374
2953,0.14520546677878088
2954,0.2455838716168218
2955,0.505787492719499
2956,0.4331320245268401
2957,0.3549903646543869
2958,0.13795932593286406
2959,0.49196202613950063
2960,0.7089376305201726
2961,0.5611158946590589
2962,0.5688084974132652
2963,0.21186909469874113
2964,0.34292527486942326
2965,0.6339101697522942
2966,0.5158075076457496
2967,0.0074196055533190764
2968,0.13703876758829225
2969,0.36744009196947497
2970,0.07133269262643295
2971,0.10006141189283022
2972,0.1688004226291984
2973,0.20353969170020095
2974,0.07006725098852178
2975,0.22736674127249537
2976,0.12217078738974525
2977,0.9388345668746482
2978,0.6096987375594741
2979,0.2670394187846172
2980,0.4000721575756527
2981,0.0788209297939127
2982,0.2236441124371571
2983,0.6315852416638081
2984,0.11913573197756873
2985,0.07185437670157512
2986,0.3801928526137437
2987,0.10527500707054892
2988,0.1061630050615546
2989,0.7695940779895811
2990,0.12711156583010674
2991,0.16154636318572888
2992,0.4836578912249382
2993,0.5805533304441006
2994,0.7762687387006372
2995,0.6569568488157933
2996,0.4836499206027341
2997,0.32150263857642747
2998,0.7739980673992305
2999,0.3115278532847252
3000,0.1275385928001157
3001,0.3453306895384086
3002,0.06955756959198225
3003,0.2772493255052726
3004,0.15585518358341863
3005,0.3427339092836859
3006,0.09450897972441369
3007,0.04574943228063664
3008,0.12476877994312818
3009,0.7009293085992241
3010,0.07361841265182299
3011,0.12406037462123172
3012,0.15585518358341863
3013,0.22438034505771107
3014,0.49179385745419324
3015,0.09598349695952917
3016,0.29752203533246135
3017,0.4134166645269628
3018,0.7913027316093781
3019,0.4245943541957039
3020,0.17806166415763294
3021,0.8047482042804114
3022,0.4039138866847257
3023,0.10930084366424823
3024,0.5277194163148374
3025,0.12041396049769315
3026,0.4199341284126733
3027,0.3714408909522172
3028,0.10316705886735292
3029,0.7917325775184726
3030,0.1747463219774849
3031,0.6103671967825227
3032,0.2947593642694079
3033,0.4473676296232872
3034,0.937531591951292
3035,0.11864675216908169
3036,0.3772866011751133
3037,0.3768280207616694
3038,0.134146293847698
3039,0.3183578162454172
3040,0.35518487548269584
3041,0.8411499479184472
3042,0.13070510651093217
3043,0.908430165548085
3044,0.7108791495611649
3045,0.1537741699838964
3046,0.11774198005780774
3047,0.4472012863597362
3048,0.10409453458020487
3049,0.6125870228919339
3050,0.6179515291418456
3051,0.14274826377011599
3052,0.20051134334658416
3053,0.10310482076006049
3054,0.6515808287099126
3055,0.393896223173754
3056,0.408257460309589
3057,0.0820239957970961
3058,0.6740256042365821
3059,0.370275528618243
3060,0.3044206975380015
3061,0.967089480458228
3062,0.12491580716433986
3063,0.7370123973682536
3064,0.12830229109991023
3065,0.12245972143915455
3066,0.15290753862457598
3067,0.5147172522321745
3068,0.344365419288215
3069,0.4342334097483174
3070,0.3446226898972578
3071,0.11561134682822442
3072,0.2188447042232652
3073,0.38204409920800825
3074,0.2835811221712683
3075,0.12757674776420555
3076,0.5767776517927206
3077,0.381090140123948
3078,0.08417082240504384
3079,0.1000630026128299
3080,0.0066095359037309275
3081,0.10006141189283022
3082,0.408094920467261
3083,0.4567722942033948
3084,0.908430165548085
3085,0.34548282206521364
3086,0.09922884018072772
3087,0.095424960063437
3088,0.13486491388025973
3089,0.7495195114439731
3090,0.3115278532847252
3091,0.3451785886730501
3092,0.6400841481823486
3093,0.12491580716433986
3094,0.41099748446391265
3095,0.010285678275438049
3096,0.3772866011751133
3097,0.4237912279905319
3098,0.27534715379797325
3099,0.4411983677958942
3100,0.14086384364396612
3101,0.908430165548085
3102,0.12830229109991023
3103,0.09530766300208986
3104,0.48142799881217707
3105,0.7459529642867395
3106,0.22007016505125943
3107,0.8116426050922569
3108,0.3780981886916718
3109,0.46272271952381827
3110,0.005873963952734616
3111,0.2850267202729836
3112,0.07361841265182299
3113,0.19054788046106935
3114,0.12491580716433986
3115,0.11699369814466788
3116,0.34261566944244876
3117,0.11575224299981475
3118,0.45128102885647015
3119,0.37776096113863306
3120,0.116570092700811
3121,0.7865597067121312
3122,0.590379453350683
3123,0.32209002088305844
3124,0.625324071507769
3125,0.1904565966034271
3126,0.16328703550605103
3127,0.3984659861445198
3128,0.7649864666998455
3129,0.6748719199913126
3130,0.098280313647952
3131,0.7218179349786034
3132,0.5298994494975608
3133,0.11440932847725736
3134,0.426724946707562
3135,0.4893728993099839
3136,0.23275919081414903
3137,0.4978149259655069
3138,0.8375766370381865
3139,0.11466587582042304
3140,0.16629332344654651
3141,0.6301910361119069
3142,0.39577158814626445
3143,0.1450625013823793
3144,0.11358839476462892
3145,0.39800050641334606
3146,0.0683366858642082
3147,0.10310482076006049
3148,0.30496865458540023
3149,0.7961299243529267
3150,0.0907555232355167
3151,0.30218706538427903
3152,0.6391492758477931
3153,0.9914786089000824
3154,0.006667170650132725
3155,0.17835728348715907
3156,0.6740256042365821
3157,0.09715849219141898
3158,0.4821525620026276
3159,0.3854645022816584
3160,0.509921923092143
3161,0.2878060770800395
3162,0.13004410388367144
3163,0.5453322883036411
3164,0.1081377575640196
3165,0.1756290928547893
3166,0.11034271653563037
3167,0.4224217850775495
3168,0.11795182718573288
3169,0.4893728993099839
3170,0.005645719743786837
3171,0.08282629917752703
3172,0.006403701092927586
3173,0.1212439660373541
3174,0.006508305196147143
3175,0.008002951374665182
3176,0.7003463200372895
3177,0.2200172649113813
3178,0.4511510456239004
3179,0.5430173450707839
3180,0.9113528906428703
3181,0.09146232577840333
3182,0.20721132408944598
3183,0.11034271653563037
3184,0.5678683840461857
3185,0.10409453458020487
3186,0.3510980974983395
3187,0.46272271952381827
3188,0.5921698232944378
3189,0.16208820708273702
3190,0.14939401372392466
3191,0.11892406255748933
3192,0.007568449429200387
3193,0.10206176416639672
3194,0.41524991320949994
3195,0.38530512822864404
3196,0.9522572595969749
3197,0.525631971969627
3198,0.21568713435489067
3199,0.34548282206521364
3200,0.12440645420990891
3201,0.46807969673127137
3202,0.5790679339594689
3203,0.45664914582705957
3204,0.6051255939659059
3205,0.12726446055277357
3206,0.06833781054011503
3207,0.5955522732439132
3208,0.18640257941713106
3209,0.3652525604183953
3210,0.09598656259346015
3211,0.3275470242979007
3212,0.16889484944762484
3213,0.13486491388025973
3214,0.1684950485618612
3215,0.47915628139836547
3216,0.393896223173754
3217,0.08640143553682339
3218,0.11575224299981475
3219,0.14183066117000423
3220,0.4209858355232623
3221,0.3577840692140277
3222,0.49481431617481214
3223,0.611939875185179
3224,0.10833779801437662
3225,0.6137643281159203
3226,0.2694659358030503
3227,0.13012834738533516
3228,0.8632443468338983
